GAME_ID,NAME,BOX_ART,DETAILS_URL,MAIN_STORY_LENGTH,MAIN_EXTRA_LENGTH,COMPLETIONIST_LENGTH,COMBINED_LENGTH
15807,Mark McMorris Infinite Air,gameimages/47387_Infinite_Air_with_Mark_McMorris.jpg,game.php?id=47387,-1,-1,-1,-1
15808,Mystic Inn,gameimages/47543_Mystic_Inn.jpg,game.php?id=47543,-1,-1,-1,-1
15809,Marlene: Act 1 - Betwixt,gameimages/47558_Marlene_Act_1_Betwixt.jpg,game.php?id=47558,-1,-1,-1,-1
15810,Might & Mayhem,gameimages/47747_Might_&_Mayhem.jpg,game.php?id=47747,-1,-1,-1,-1
15811,Metamorphic Force,gameimages/47797_Metamorphic_Force.png,game.php?id=47797,-1,-1,-1,-1
15812,Mafia Wars,gameimages/47989_Mafia_Wars.jpg,game.php?id=47989,-1,-1,-1,-1
15813,Mafia III - Sign of the Times DLC,gameimages/34002_Mafia_III.jpg,game.php?id=47983,2.5,3,5,4
15814,Mafia III - Stones Unturned DLC,gameimages/34002_Mafia_III.jpg,game.php?id=47966,2.5,3,4.5,2.5
15815,Monster Hotel (2013),gameimages/48061_Monster_Hotel.jpg,game.php?id=48061,-1,-1,5,5
15816,Might and Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack,gameimages/48128_Might_&_Magic_Heroes_VI_-_Pirates.jpg,game.php?id=48128,-1,-1,-1,-1
15817,Metal Waltz,gameimages/48207_Metal_Waltz.jpg,game.php?id=48207,-1,-1,-1,-1
15818,MediEvil: Rolling Demo,gameimages/48229_MediEvil_Rolling_Demo.png,game.php?id=48229,-1,-1,-1,-1
15819,Mad Muzzles,gameimages/48307_Mad_Muzzles.jpg,game.php?id=48307,-1,-1,3.5,3.5
15820,Moshi Monsters - Moshling Zoo,gameimages/48349_Moshi_Monsters_Moshling_Zoo.jpg,game.php?id=48349,8.5,9,9,9
15821,Minecraft: Story Mode - Season Two: Episode 3 - Jailhouse Block,gameimages/47324_Minecraft_Story_Mode__Season_Two.jpg,game.php?id=48364,1.5,-1,-1,-1
15822,MidBoss,gameimages/48400_MidBoss.jpg,game.php?id=48400,-1,-1,-1,-1
15823,Mercury: Cascade into Madness,gameimages/48435_Mercury_Cascade_into_Madness.jpg,game.php?id=48435,-1,-1,-1,-1
15824,Moss (2017),gameimages/48441_Moss.jpg,game.php?id=48441,-1,-1,-1,-1
15825,Merri Puzzle,gameimages/48467_Merri_Puzzle.jpg,game.php?id=48467,-1,-1,5,5
15826,Mindshow,gameimages/48912_Mindshow.jpg,game.php?id=48912,-1,-1,-1,-1
15827,Magical Mysteries: Path of the Sorceress,gameimages/49171_Magical_Mysteries_Path_of_the_Sorceress.jpg,game.php?id=49171,-1,-1,-1,-1
15828,MageSlayer,gameimages/49349_MageSlayer.jpg,game.php?id=49349,-1,-1,-1,-1
15829,Microtransaction Simulator,gameimages/49380_Microtransaction_Simulator.jpg,game.php?id=49380,-1,-1,3,3
15830,Monster Jam Battlegrounds,gameimages/49406_Monster_Jam_Battlegrounds.jpg,game.php?id=49406,5.5,-1,8,7
15831,Mad TV,gameimages/49430_Mad_TV.jpg,game.php?id=49430,-1,-1,-1,-1
15832,Miniature Garden,gameimages/49519_Miniature_Garden.jpg,game.php?id=49519,-1,-1,-1,-1
15833,Brave Dungeon + Dark Witch Story:COMBAT,gameimages/49495_Brave_Dungeon__Dark_Witch_Story_COMBAT.jpg,game.php?id=49495,7.5,-1,-1,-1
15834,Mad Driver,gameimages/49542_Mad_Driver.jpg,game.php?id=49542,-1,-1,-1,-1
15835,My Personal Angel,gameimages/49727_My_Personal_Angel.jpg,game.php?id=49727,-1,-1,-1,-1
15836,MyWorld - Action RPG Maker,gameimages/49927_MyWorld_-_Action_RPG_Maker.jpg,game.php?id=49927,-1,-1,-1,-1
15837,Mashinky,gameimages/49919_Mashinky.jpg,game.php?id=49919,-1,-1,-1,-1
15838,Maniac GO,gameimages/49973_Maniac_GO.jpg,game.php?id=49973,-1,-1,-1,-1
15839,MSI Electric City: Core Assault,gameimages/50031_MSI_Electric_City_Core_Assault.jpg,game.php?id=50031,-1,-1,-1,-1
15840,MAZ!,gameimages/50176_MAZ.jpg,game.php?id=50176,-1,-1,-1,-1
15841,My Name is Addiction,gameimages/50193_My_Name_is_Addiction.jpg,game.php?id=50193,45,-1,-1,45
15842,Meltys Quest,gameimages/50279_Meltys_Quest.jpg,game.php?id=50279,-1,-1,-1,-1
15843,Mastema: Out of Hell,gameimages/50420_Mastema_Out_of_Hell.jpg,game.php?id=50420,-1,-1,-1,-1
15844,My Own Little Planet,gameimages/50505_My_Own_Little_Planet.jpg,game.php?id=50505,-1,-1,-1,-1
15845,Magic Pixel Picross,gameimages/50592_Magic_Pixel_Picross.jpg,game.php?id=50592,-1,-1,-1,-1
15846,Mario Party: The Top 100,gameimages/50667_Mario_Party_The_Top_100.jpg,game.php?id=50667,3,-1,-1,3
15847,Make Border Great Again!,gameimages/50946_Make_Border_Great_Again.jpg,game.php?id=50946,-1,-1,-1,-1
15848,Day of the Tentacle,gameimages/250px-Day_of_the_Tentacle_artwork.jpg,game.php?id=2285,6.5,7,10,7
15849,Madden NFL 09,gameimages/252px-Madden_NFL_09_Coverart.jpg,game.php?id=5497,13.5,-1,-1,-1
15850,Madden NFL 13,gameimages/220px-Madden_NFL_13_cover.png,game.php?id=5501,51.5,-1,20,-1
15851,Mega Man Legends,gameimages/256px-MMLegendsBox.jpg,game.php?id=5832,7,10.5,13,9.5
15852,Memento Mori 2,gameimages/Memento_Mori_2.png,game.php?id=5879,17.5,-1,-1,17.5
15853,Might and Magic II: Gates to Another World,gameimages/Might_and_Magic_II_Coverart.png,game.php?id=6025,-1,57,85.5,62
15854,Mighty Morphin Power Rangers: The Movie (Genesis),gameimages/MightyMorphinPowerRangersTheMovieGenesis.JPG,game.php?id=6046,50,-1,1,52
15855,Mischief Makers,gameimages/250px-Mischief_Makers.jpg,game.php?id=6086,5,7,8,6
15856,MLB 2K6,gameimages/6107_MLB_2K6.png,game.php?id=6107,-1,-1,-1,-1
15857,MySims,gameimages/250px-Mysims_artbox.jpg,game.php?id=6306,7,9,-1,7.5
15858,Mystical Ninja Starring Goemon,gameimages/250px-MysticalNinjaStarringGoemon.jpg,game.php?id=6330,9,10,10.5,9.5
15859,Mario Party: Island Tour,gameimages/Mario_Party_Island_Tour_boxart.png,game.php?id=14333,2,10.5,47,7
15860,MLB 2K13,gameimages/16215_MLB_2K13.jpg,game.php?id=16215,-1,-1,-1,-1
15861,Muppet RaceMania,gameimages/Muppet_RaceMania.jpg,game.php?id=18969,-1,19,45,32
15862,Microsoft Solitaire Collection,gameimages/Microsoft+solitare+collection.jpg,game.php?id=19720,50,-1,-1,-1
15863,Marvel Super Hero Squad,gameimages/MarvelSuperHeroSquad.jpg,game.php?id=21235,4.5,-1,-1,4.5
15864,Mysterious Song,gameimages/22351_Mysterious_Song.jpg,game.php?id=22351,-1,-1,-1,-1
15865,Mario Kart 8 - The Legend of Zelda DLC,gameimages/MarioKart8Boxart.jpg,game.php?id=23297,34,3.5,-1,45
15866,Killer Loop,gameimages/25338_Killer_Loop.jpg,game.php?id=25338,-1,-1,-1,-1
15867,Maze (2600),gameimages/25458_Maze.jpg,game.php?id=25458,-1,-1,-1,-1
15868,Megamind: The Blue Defender,gameimages/25690_Megamind_The_Blue_Defender.jpg,game.php?id=25690,4,-1,-1,4
15869,Mario Kart 8 - Animal Crossing DLC,gameimages/MarioKart8Boxart.jpg,game.php?id=26085,33,1.5,-1,44
15870,Moon Chronicles: Episode 2,gameimages/moon-chronicles-generaljpg-886d88.jpg,game.php?id=26525,-1,-1,-1,-1
15871,Moon Chronicles: Episode 4,gameimages/moon-chronicles-generaljpg-886d88.jpg,game.php?id=26526,-1,-1,-1,-1
15872,Moon Chronicles: Episode 3,gameimages/moon-chronicles-generaljpg-886d88.jpg,game.php?id=26527,-1,-1,-1,-1
15873,Moon Breakers,gameimages/Moon_Breakers_header.jpg,game.php?id=29466,-1,-1,-1,-1
15874,Mystic Riders,gameimages/39001_Mystic_Riders.jpg,game.php?id=39001,-1,-1,-1,-1
15875,Magic Tavern,gameimages/42593_Magic_Tavern.jpg,game.php?id=42593,-1,-1,-1,-1
15876,Mega Man 2.5D,gameimages/43408_Mega_Man_25D.jpg,game.php?id=43408,-1,-1,-1,-1
15877,Conquering The Queen,gameimages/44797_Conquering_The_Queen.jpg,game.php?id=44797,-1,-1,-1,-1
15878,Celebrity Deathmatch,gameimages/Celebrity_Deathmatch_Coverart.png,game.php?id=1620,-1,-1,-1,-1
15879,Conan: The Mysteries of Time,gameimages/220px-Mysteries_of_Time_cover.jpg,game.php?id=1878,36,-1,-1,36
15880,Frontline,gameimages/Menacer_6-game_cartridge_cover_art_PAL.jpg,game.php?id=3733,-1,-1,1,1
15881,Great Golf,gameimages/2362911-sms_greatgolf_au.jpg,game.php?id=4094,-1,-1,-1,-1
15882,Hard Hitter Tennis,gameimages/Centre_Court_Hard_Hitter_Tennis.jpg,game.php?id=4298,-1,-1,-1,-1
15883,M.A.X. 2: Mechanized Assault & Exploration,gameimages/1095909-max2.jpg,game.php?id=5464,-1,-1,-1,-1
15884,M.A.X.: Mechanized Assault and Exploration,gameimages/238617-max__1__large.gif,game.php?id=5466,-1,-1,-1,-1
15885,M.I.A.: Missing in Action,gameimages/missinginaction_sales_flyer.png,game.php?id=5468,-1,-1,-1,-1
15886,M1 Tank Platoon II,gameimages/M1TankPlatoonII.jpg,game.php?id=5473,-1,21.5,-1,21.5
15887,Mad Dog II: The Lost Gold,gameimages/Mad_Dog_II_-_The_Lost_Gold_Poster.png,game.php?id=5479,-1,-1,4,4
15888,Mad Maestro!,gameimages/256px-Mad_Maestro_cover.jpg,game.php?id=5482,1.5,-1,-1,1.5
15889,Madagascar Kartz,gameimages/250px-Madagascar_Kartz_Cover.jpg,game.php?id=5485,-1,-1,-1,-1
15890,Madagascar: Escape 2 Africa,gameimages/MadagascarEscape2Africa.jpg,game.php?id=5486,6,7,-1,6.5
15891,Madden NFL 2001,gameimages/Madden_NFL_2001_Coverart.png,game.php?id=5502,-1,-1,-1,-1
15892,Madden NFL Football,gameimages/Madden_3DS_logo.jpg,game.php?id=5506,-1,-1,-1,-1
15893,Madeline European Adventures,gameimages/Madeline_European_Adventures.jpg,game.php?id=5508,-1,-1,-1,-1
15894,Madoh Monogatari,gameimages/1693783-madoumonogatariboxfront.jpg,game.php?id=5509,-1,-1,-1,-1
15895,Magic Knight Rayearth (SNES),gameimages/Magic_Knight_Rayearth_(SFM)_Coverart.png,game.php?id=5527,7,10.5,-1,8.5
15896,Magic: The Gathering - BattleMage,gameimages/1497241-magic_the_gathering_battlemage_ntsc_front_large.jpg,game.php?id=5533,-1,-1,-1,-1
15897,MagMax,gameimages/MagMax_Cover.jpg,game.php?id=5555,-1,-1,-1,-1
15898,Maji de Watashi ni Koi Shinasai!,gameimages/MajideWatashiniKoishinasai!.jpg,game.php?id=5576,-1,-1,86,86
15899,Major League Baseball 2K5,gameimages/mlb2k5boxs_front_large.jpg,game.php?id=5580,-1,-1,-1,-1
15900,Malice,gameimages/Malice_Coverart.png,game.php?id=5592,-1,-1,-1,-1
15901,Mamono Slayer,gameimages/MamonoSlayer.jpg,game.php?id=5595,-1,-1,15,15
15902,Mana Chronicles,gameimages/ManaChronicles.jpg,game.php?id=5596,-1,-1,12,12
15903,Manhunter: New York,gameimages/250px-Manhunter_NewYork_Cover.jpg,game.php?id=5603,-1,-1,-1,-1
15904,Maniac Mansion,gameimages/250px-Maniac_Mansion_artwork.jpg,game.php?id=5604,2,2.5,6.5,3
15905,Marble Saga: Kororinpa,gameimages/Marble_Saga_-_Kororinpa_Coverart.png,game.php?id=5615,-1,-1,-1,-1
15906,Mario Golf,gameimages/256px-Mario_Golf_box.jpg,game.php?id=5627,9.5,-1,-1,9.5
15907,Martian Middle School Dance,gameimages/130502_sawbuckmartianmiddleschooldance_featured.jpg,game.php?id=5677,5,-1,-1,5
15908,Mary Shelley's Frankenstein,gameimages/220px-Mary_Shelleys_Frankenstein_Cover.jpg,game.php?id=5695,-1,-1,6.5,6.5
15909,Mass Effect Trilogy,gameimages/MassEffectTrilogy.jpg,game.php?id=5714,97,-1,-1,-1
15910,Master of Monsters: Disciples of Gaia,gameimages/MasterofMonstersDisciplesofGaia_large.jpg,game.php?id=5724,-1,-1,-1,-1
15911,Mat Hoffman's Pro BMX 2,gameimages/Mat_Hoffman_Pro_BMX_2.jpg,game.php?id=5730,-1,-1,-1,-1
15912,Math Blaster Episode I: In Search of Spot,gameimages/300px-Math_Blaster_Title_Screen.JPG,game.php?id=5732,1,-1,1.5,1
15913,Mech Platoon,gameimages/252px-Mech_Platoon_cover.jpg,game.php?id=5757,-1,-1,-1,-1
15914,MechCommander,gameimages/MechCommander_Coverart.jpg,game.php?id=5761,21.5,-1,23.5,22.5
15915,MechWarrior 3,gameimages/MechWarrior_3_Coverart.png,game.php?id=5765,7,-1,8.5,8
15916,Medabots: Metabee,gameimages/MedabotsMetabee.JPG,game.php?id=5773,31,-1,45,38
15917,Mega Lo Mania,gameimages/256px-Mega-Lo-Mania_cover_art.jpg,game.php?id=5802,15,-1,-1,15
15918,Mega Man: The Wily Wars,gameimages/250px-Mega_Man_-_The_Wily_Wars_Coverart.png,game.php?id=5865,10,24,-1,17
15919,MegaDrill,gameimages/megadrill.jpg,game.php?id=5869,-1,-1,2,2
15920,MegaRace 3,gameimages/252px-Megarace_3_Ps2.jpg,game.php?id=5875,-1,-1,-1,-1
15921,Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,gameimages/944466_98739_front.jpg,game.php?id=5876,-1,-1,9,9
15922,Mercury Meltdown Remix,gameimages/mercury_meltdown_remix.jpg,game.php?id=5892,-1,-1,-1,-1
15923,Metal Fatigue,gameimages/200px-Metal_Fatigue_Coverart.png,game.php?id=5899,-1,-1,-1,-1
15924,Metal Gear (MSX),gameimages/250px-Rc750j1f.jpg,game.php?id=5901,4,4,5,4
15925,Metal Slug 1st Mission,gameimages/MetalSlug1stMission.JPG,game.php?id=5929,30,-1,-1,30
15926,Meteos,gameimages/230px-Meteos.jpg,game.php?id=5945,8,19.5,24,15
15927,Metroid Legacy,gameimages/MetroidLegacy.png,game.php?id=5952,-1,2,-1,2
15928,Metroid Super ZeroMission,gameimages/MetroidSuperZeroMission.png,game.php?id=5959,6.5,10,-1,8.5
15929,Metropolis Crimes,gameimages/MetropolisCrimes.jpg,game.php?id=5962,6,-1,7,6.5
15930,Metropolismania,gameimages/200px-PS2-Metropolismania.jpg,game.php?id=5964,-1,25,-1,25
15931,Metropolismania 2,gameimages/1040609-metropolismania_2_ps2_large.jpg,game.php?id=5965,-1,-1,-1,-1
15932,Mickey's Ultimate Challenge,gameimages/Mickeys_Ultimate_Challenge_cover.jpg,game.php?id=5983,43,-1,49,45
15933,Micro Machines,gameimages/745871-6788_boxshot_micro_machines_large.jpg,game.php?id=5984,2.5,8.5,9.5,7.5
15934,Microcosm,gameimages/200px-Microcosm_AmigaCD32.png,game.php?id=5990,-1,-1,-1,-1
15935,Microsoft Entertainment Pack: The Puzzle Collection,gameimages/1155728-simg_t_og05093pwzqs_large.jpg,game.php?id=5992,5.5,-1,-1,-1
15936,Microsoft Tinker,gameimages/250px-Microsoft_Tinker_Vista.png,game.php?id=5995,-1,-1,16.5,16.5
15937,Midas,gameimages/Midas.jpg,game.php?id=5996,-1,-1,-1,-1
15938,Midnight Mutants,gameimages/MidnightMutantsCoverArt.jpg,game.php?id=6002,-1,-1,-1,-1
15939,Midway Arcade Treasures,gameimages/220px-Midway_Arcade_Treasures-alt_cover_art.png,game.php?id=6012,-1,-1,-1,-1
15940,Midwinter,gameimages/Midwinter_cover.jpg,game.php?id=6017,-1,-1,-1,-1
15941,MiG-29: Soviet Fighter,gameimages/6018_Mig_29_Soviet_Fighter.jpg,game.php?id=6018,-1,-1,-1,-1
15942,Mighty Final Fight,gameimages/220px-Mighty_Final_Fight_(American_cover).jpg,game.php?id=6038,1.5,-1,-1,1.5
15943,Mighty Flip Champs! DX,gameimages/Mighty+Flip+Champs+DX+psp.jpg,game.php?id=6040,-1,-1,-1,-1
15944,Mighty Switch Force,gameimages/Mighty_Switch_Force_Logo.png,game.php?id=6048,3,4,6,3.5
15945,Mike Ditka Power Football,gameimages/Mike_Ditka_Power_Football.jpg,game.php?id=6051,-1,-1,-1,-1
15946,Milk Addict,gameimages/MilkAddict.jpg,game.php?id=6054,1,-1,-1,1
15947,MindJack,gameimages/Mindjack_cover.jpg,game.php?id=6063,6.5,8,-1,7
15948,Miner 2049er,gameimages/220px-Miner2049er_front.jpg,game.php?id=6066,-1,-1,-1,-1
15949,MiniFlake,gameimages/2304519-miniflake_box_large.png,game.php?id=6075,-1,-1,-1,-1
15950,Minnesota Cuke and the Coconut Apes,gameimages/250px-Minnesota-Cuke-Cocanut-Apes.jpg,game.php?id=6077,-1,-1,-1,-1
15951,Mirai Nikki: The 13th Diary Holder,gameimages/1478827-mirai_nikki_large.jpg,game.php?id=6084,-1,-1,86,86
15952,Mission Critical,gameimages/Mission_Critical_cover.jpg,game.php?id=6091,8.5,-1,-1,8.5
15953,Mission: Impossible (NES),gameimages/220px-MissionImpossibleNESBoxart.jpg,game.php?id=6094,-1,-1,-1,-1
15954,Mission: Impossible - Operation Surma,gameimages/Mission_Impossible_Operation_Surma_cover.jpg,game.php?id=6095,-1,-1,-1,-1
15955,Mission: T.H.I.N.K.,gameimages/250px-SuperSolversMissionTHINKBoxShotPC.jpg,game.php?id=6096,-1,-1,-1,-1
15956,Mister Mosquito,gameimages/Mister_Mosquito_Coverart.png,game.php?id=6098,3,3.5,-1,3
15957,MLB 09: The Show,gameimages/MLB09theshow.jpg,game.php?id=6101,-1,-1,-1,-1
15958,MLB 11: The Show,gameimages/250px-Mlb11theshow.jpg,game.php?id=6103,-1,-1,-1,-1
15959,MLB 13: The Show,gameimages/Mlb-13-the-show-mccutchen.jpg,game.php?id=6104,-1,-1,-1,-1
15960,MLB Stickball,gameimages/Mlbstickballlogo.jpg,game.php?id=6110,-1,-1,-1,-1
15961,Mobil 1 Rally Championship,gameimages/Mobil-1-rally-championship_3654179.jpg,game.php?id=6112,-1,-1,-1,-1
15962,ModNation Racers,gameimages/250px-ModNation_Racers_box.jpg,game.php?id=6122,9,14,-1,10
15963,Monster Galaxy: Exile,gameimages/MonsterGalaxyExile.png,game.php?id=6144,23,-1,-1,23
15964,Monster Hunter Freedom 2,gameimages/252px-Monster_Hunter_Freedom_2_Coverart.png,game.php?id=6150,49,69.5,453,93.5
15965,Monster Lab,gameimages/Monster_Lab.jpg,game.php?id=6156,-1,18,-1,18
15966,Monster Maker,gameimages/monster_maker_japon.jpg,game.php?id=6162,-1,-1,-1,-1
15967,Monster Racers,gameimages/MonsterRacers_large.jpg,game.php?id=6166,-1,-1,25,25
15968,Monster Rancher EVO,gameimages/200px-Monsterancherevo.jpg,game.php?id=6174,-1,-1,-1,-1
15969,Monster Trucks Nitro,gameimages/MonsterTrucksNitro_logo.png,game.php?id=6181,-1,-1,5.5,5.5
15970,Monsters (Probably) Stole My Princess,gameimages/monster-1.jpg,game.php?id=6183,18,-1,4,32
15971,Monty Python's Flying Circus,gameimages/6188_Monty_Pythons_Flying_Circus.jpg,game.php?id=6188,-1,-1,-1,-1
15972,Moon Cresta,gameimages/137px-MoonCresta_NBarcadeflyer.png,game.php?id=6191,-1,-1,-1,-1
15973,Moon Crystal,gameimages/MoonCrystalCoverArtFamicom.jpg,game.php?id=6192,3,-1,-1,3
15974,Moon Raker,gameimages/1181242138169.png,game.php?id=6195,-1,-1,-1,-1
15975,Morskoi Boi,gameimages/Morskoi_Boi.jpg,game.php?id=6199,-1,-1,15,15
15976,Mortyr (2093 - 1944),gameimages/690699-mortyr_front_smaller_large.jpg,game.php?id=6217,-1,-1,-1,-1
15977,MotoGP 3: Ultimate Racing Technology,gameimages/MotoGP_3_-_Ultimate_Racing_Technology_Coverart.png,game.php?id=6231,-1,-1,-1,-1
15978,MotorM4X: Offroad Extreme,gameimages/motorm4xoffraodextreme.jpg,game.php?id=6233,-1,19.5,-1,19.5
15979,Mount & Blade: Warband - Napoleonic Wars,gameimages/250px-CoverOfMBWarband.jpg,game.php?id=6241,-1,-1,-1,-1
15980,Mr. Bree: Returning Home,gameimages/tricky_mrbreereturninhome_image1.png,game.php?id=6247,-1,1.5,-1,1.5
15981,Mr. Rescue,gameimages/Mr_Rescue_indie.jpg,game.php?id=6249,-1,-1,7,7
15982,Muppet Monster Adventure,gameimages/252px-Monster_Muppet_Adventure.jpg,game.php?id=6261,-1,6,19,12.5
15983,Murakumo: Renegade Mech Pursuit,gameimages/250px-Murakumopursuitcover.jpg,game.php?id=6262,-1,-1,-1,-1
15984,Museum Madness,gameimages/721554-1127085473_02_large.gif,game.php?id=6267,-1,-1,-1,-1
15985,Museum of Thieves,gameimages/Museum-of-Thieves-iPad-zoek-game.jpg,game.php?id=6268,-1,-1,-1,-1
15986,Mushroom Madness 3,gameimages/mushroom-madness-3-mus.jpg,game.php?id=6271,-1,-1,4.5,4.5
15987,Mushroom Men: Rise of the Fungi,gameimages/MushroomMenRiseoftheFungi.jpg,game.php?id=6272,-1,5.5,-1,5.5
15988,Must Escape the Wizard's Castle,gameimages/must-escape-the-wizard.jpg,game.php?id=6277,-1,-1,-1,-1
15989,Mutant League Football,gameimages/200px-MutantFootballTitle.png,game.php?id=6278,14.5,-1,-1,14.5
15990,Muv-Luv Supplement,gameimages/Muv-LuvSupplement.jpg,game.php?id=6284,-1,-1,10,10
15991,MVP 06: NCAA Baseball,gameimages/MVP06NCAABaseball_large.jpg,game.php?id=6285,-1,-1,-1,-1
15992,My Baby Girl and Boy,gameimages/My_Baby_Girl_vide_game_cover.jpg,game.php?id=6291,-1,-1,5.5,5.5
15993,My Chinese Coach,gameimages/My_Chinese_Coach_Coverart.png,game.php?id=6292,-1,-1,-1,-1
15994,My Dress-Up,gameimages/803151-dress_up_approved_packshot_wr_large.jpg,game.php?id=6293,-1,-1,7.5,7.5
15995,My Fitness Coach,gameimages/Yourselffitness.jpg,game.php?id=6294,-1,-1,-1,-1
15996,My Japanese Coach,gameimages/My_Japanese_Coach_Coverart.png,game.php?id=6297,-1,-1,-1,-1
15997,My Little Army,gameimages/james-mylittlearmy-1.jpg,game.php?id=6299,-1,-1,-1,-1
15998,My Secret Diary,gameimages/802971-mysdds0f_large.jpg,game.php?id=6301,-1,-1,6.5,6.5
15999,My French Coach and My Spanish Coach,gameimages/6302_My_Spanish_Coach.jpg,game.php?id=6302,-1,-1,-1,-1
16000,My World My Way,gameimages/200px-MyworldmywayDS.jpg,game.php?id=6305,-1,23.5,29,24.5
16001,Mystery Case Files: Huntsville Detective Training,gameimages/mystery-case-files-detective-training_feature.jpg,game.php?id=6313,3,-1,4,4
16002,Mystery Case Files: Madame Fate,gameimages/256px-Mystery_Case_Files_Madame_Fate.jpg,game.php?id=6314,4.5,-1,-1,4.5
16003,Mystery IQ Test,gameimages/mystery-iq-test.jpg,game.php?id=6320,15,-1,-1,15
16004,Mystery P.I.: Portrait of a Thief,gameimages/Mystery_P_I_Portrait_of_a_Thief.jpg,game.php?id=6325,-1,-1,9,9
16005,Myth II: Soulblighter,gameimages/250px-Myth_II_Cover.jpg,game.php?id=6332,9,-1,14.5,13.5
16006,Myth III: The Wolf Age,gameimages/250px-Myth_III_box_art.jpg,game.php?id=6333,9.5,-1,10,10
16007,Myth: The Fallen Lords,gameimages/1155259-myth_large.jpg,game.php?id=6334,15,-1,20,18.5
16008,Pest Control!,gameimages/Menacer_6-game_cartridge_cover_art_PAL.jpg,game.php?id=6979,-1,-1,1,1
16009,Ready Aim Tomatoes!,gameimages/Menacer_6-game_cartridge_cover_art_PAL.jpg,game.php?id=7634,-1,-1,1,1
16010,Rockman's Zone,gameimages/Menacer_6-game_cartridge_cover_art_PAL.jpg,game.php?id=7931,-1,-1,1,1
16011,Space Station Defender,gameimages/Menacer_6-game_cartridge_cover_art_PAL.jpg,game.php?id=8874,-1,-1,1,1
16012,Whackball!,gameimages/Menacer_6-game_cartridge_cover_art_PAL.jpg,game.php?id=11129,-1,-1,1,1
16013,Mouse Trap Hotel,gameimages/MouseTrapHotelGameBoyAdvertisement.jpg,game.php?id=11735,-1,-1,-1,-1
16014,Man vs the World,gameimages/man_vs_the_world_flash.jpg,game.php?id=11758,-1,-1,42,42
16015,Mr. Chin's Gourmet Paradise,gameimages/220px-GourmetParadiseCover.jpg,game.php?id=11790,-1,-1,-1,-1
16016,MLB 06: The Show,gameimages/220px-MLB_06_-_The_Show_Coverart.png,game.php?id=11831,-1,-1,-1,-1
16017,Mr. Driller Drill Spirits,gameimages/256px-Mr_Driller_DS_boxart.jpg,game.php?id=12032,10,-1,-1,10
16018,Monster Frenzy,gameimages/Monster_Frenzy.jpg,game.php?id=12130,-1,-1,1.5,1.5
16019,Mystic Chronicles,gameimages/MYSTIC-CHRONICLES.jpg,game.php?id=12209,15,15,-1,15
16020,Magic Ball 3,gameimages/magic_ball_3.png,game.php?id=12356,-1,-1,-1,-1
16021,Mystery Case Files: Prime Suspects,gameimages/256px-Mystery_Case_Files_Prime_Suspects.jpg,game.php?id=12357,4,-1,-1,4
16022,Metal Slader Glory,gameimages/250px-Metal_Slader_Glory.jpg,game.php?id=12363,-1,-1,-1,-1
16023,Major Minor's Majestic March,gameimages/250px-Major-minor-majestic_march_box-art.jpg,game.php?id=12428,4,-1,6.5,5
16024,Mike Tyson Heavyweight Boxing,gameimages/Mike_Tyson_Heavyweight_Boxing_front.jpg,game.php?id=12433,-1,-1,-1,-1
16025,Monopoly Hotels,gameimages/MONOPOLY-Hotels.jpg,game.php?id=12508,-1,-1,-1,-1
16026,Mega Mall Story,gameimages/Mega_Mall_Story.jpg,game.php?id=12557,-1,-1,-1,-1
16027,Mythos,gameimages/mythos1.jpg,game.php?id=12578,-1,-1,-1,-1
16028,Meteos Wars,gameimages/meteos-wars-video-games-photo-u1.jpg,game.php?id=12704,-1,-1,-1,-1
16029,Master Rallye,gameimages/Master_Rallye_1.jpg,game.php?id=12714,-1,-1,-1,-1
16030,Missile Control (1983),gameimages/missile_command_2600.jpg,game.php?id=12775,-1,-1,-1,-1
16031,Rockman: No Constancy,gameimages/RockmanNoConstancy.gif,game.php?id=13093,-1,-1,-1,-1
16032,Magic Darts,gameimages/13375_Magic_Darts.jpg,game.php?id=13375,-1,-1,-1,-1
16033,MTV Sports: Skateboarding,gameimages/Mtv_Sports_Skateboarding_Pal.jpg,game.php?id=13530,-1,-1,-1,-1
16034,Mercury Hg,gameimages/game_mercury-hg.jpg,game.php?id=13592,-1,-1,-1,-1
16035,MLB 12: The Show,gameimages/MLB12TheShow.jpg,game.php?id=13653,-1,-1,-1,-1
